1. 已知向量α=（-3，-2，1），β=（1，-4，-5），则|α×β|等于{{c1::（）}}。[2013年真题]	"0<br>6<br><img height=""19"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f409f0f6-3545-4175-889a-170ead006ae7.jpg"" width=""42""/><br>14i+16j-10k"	C	"<img height=""75"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d1a6516b-7516-4e76-a50d-b2ba39658bf7.jpg"" width=""309""/>，所以<img height=""28"" id=""图片 2"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/341ca007-94e8-4b7f-a06d-1daf7d946740.jpg"" width=""336""/>"	
11. 物体作定轴转动的运动方程为φ=4t-3t<sup>2</sup>（φ以rad计，t以s计）。此物体内，转动半径r=0.5m的一点，在t<sub>0</sub>=0时的速度和法向加速度的大小为{{c1::（）}}。[2012年真题]	2m/s，8m/s<sup>2</sup><br>3m/s，3m/s<sup>2</sup><br>2m/s，8.54m/s<sup>2</sup><br>0，8m/s<sup>2</sup>	A	"由已知得物体转动的角速度为：<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1c7444bd-edb5-42de-90a3-7b62e3b251c9.png"" width=""100""/>因而当t<sub>0</sub>=0时，w<sub>0</sub>=4（rad/s）。故所求点的速度为：v<sub>0</sub>=rw<sub>0</sub>=0.5×4=2m/s；加速度为：a<sub>0</sub>=<img height=""22"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c3d70f2f-da93-426d-99fe-211b605758b3.jpg"" width=""26""/>=0.5×4<sup>2</sup>=8m/s<sup>2</sup>。"	
"12. 二摩擦轮如图4-2-5所示，则两轮的角速度与半径关系的表达式为{{c1::（）}}。[2013年真题]<br/><span style=""display:block;text-align:center;""><img height=""157"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1f215a3a-fd9f-4914-a2c0-13256b38bdf4.jpg"" width=""286""/></span><span style=""display:block;text-align:center;"">图4-2-5</span>"	"<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2e171a89-220a-429e-8ca1-e1eb1564826d.png"" width=""55""/><br><img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dc71cd42-d38a-495b-bee5-84df7bfd76b4.png"" width=""57""/><br><img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/e7babc55-8347-42fb-a59b-c04685cb9d87.png"" width=""59""/><br><img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/90371232-9b98-4705-9ba4-b848fc06b982.png"" width=""55""/>"	D	"根据两轮切点处线速度相等，有<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/e09e45e5-9cba-4881-9e58-c76e7100310d.jpg"" width=""187""/>"	
"13. 一木板放在两个半径r=0.25m的传输鼓轮上面。在图4-2-6所示瞬时，木板具有不变的加速度a=0.5m/s<sup>2</sup>，方向向右；同时，鼓轮边缘上的点具有一大小为3m/s<sup>2</sup>的全加速度。如果木板在鼓轮上无滑动，则此木板的速度为{{c1::（）}}。[2012年真题]<br/><span style=""display:block;text-align:center;""><img height=""122"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/977da22d-ebb5-41ef-9e99-545087389bad.png"" width=""269""/></span><span style=""display:block;text-align:center;"">图4-2-6</span>"	0.86m/s<br>3m/s<br>0.5m/s<br>1.67m/s	A	"由于木板在鼓轮上无滑动，故此时木板的速度与其相切点的速度相同并且鼓轮边缘上点的切向加速度与木板加速度相同，即a<sub>t</sub>=a=0.5m/s<sup>2</sup>。又由于鼓轮全加速度为3m/s<sup>2</sup>，故而鼓轮法向加速度为：a<sub>n</sub>=<img height=""21"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7a83c6b8-100f-45eb-8b1e-f5fea7867e8c.jpg"" width=""77""/>=2.958m/s<sup>2</sup>。又<img height=""22"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/7293a03b-0de9-47e7-8009-d29aa63d238b.jpg"" width=""67""/>，故<img height=""45"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c9618e26-00d1-4e72-b284-ac4bd9a01dce.png"" width=""165""/>故此时木板的速度为：v=rw=0.86m/s。"	
"14. 直角刚杆OAB在图4-2-7所示瞬时角速度ω=2rad/s，角加速度ε=5rad/s<sup>2</sup>，若OA=40cm，AB=30cm，则B点的速度大小、法向加速的大小和切向加速度的大小为{{c1::（）}}。[2010年真题]<br/><span style=""display:block;text-align:center;""><img height=""204"" id=""图片 1205"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/67154c43-111c-4454-9435-6a628a80c279.jpg"" width=""123""/></span><span style=""display:block;text-align:center;"">图4-2-7</span>"	100cm/s；200cm/s<sup>2</sup>；250cm/s<sup>2</sup><br>80cm/s；160cm/s<sup>2</sup>；200cm/s<sup>2</sup><br>60cm/s；120cm/s<sup>2</sup>；150cm/s<sup>2</sup><br>100cm/s；200cm/s<sup>2</sup>；200cm/s<sup>2</sup>	A	"OB的长度是50cm，刚杆OAB的角速度ω=2rad/s，故v<sub>B</sub>=ω×r=2rad/s×50cm=100cm/s；<br/>B点法向加速度<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/79994b65-a8ee-4ca3-8f40-70232cecaf79.jpg"" width=""203""/>；<br/>切向加速度a<sub>τ</sub>=ε×r=5rad/s<sup>2</sup>×50cm=250cm/s<sup>2</sup>。"	
15. 刚体作平动时，某瞬时体内各点的速度与加速度为{{c1::（）}}。[2014年真题]	体内各点速度不相同，加速度相同<br>体内各点速度相同，加速度不相同<br>体内各点速度相同，加速度也相同<br>体内各点速度不相同，加速度也不相同	C	刚体作平动时，某瞬时体内各点速度和加速度都相同，可以看作是一个点的运动。	
"16. 点沿轨迹已知的平面曲线运动时（见图4-2-8），其速度大小不变，加速度a应为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""141"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/0f9ede46-631e-4f4d-a2ab-eff38a5576c6.jpg"" width=""241""/></span><span style=""display:block;text-align:center;"">图4-2-8</span>"	"a<sub>n</sub>=a≠0，<img height=""25"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/4aefe7a2-4e30-4fef-b2a6-fb9bce7fcf9d.png"" width=""45""/>（a<sub>n</sub>:法向加速度，a<sub>τ</sub>:切向加速度）<br>a<sub>n</sub>=0，a<sub>τ</sub>=a≠0<br>a<sub>n</sub>≠0，a<sub>τ</sub>≠0，a<sub>τ</sub>+a<sub>n</sub>=a<br>a=0"	A	切向加速度描述速度大小随时间变化的快慢，方向沿轨迹在该点的切线方向；法向加速度描述速度方向随时间变化的规律，方向与速度矢量垂直，指向曲率中心。由题意，速度大小不变则切向加速度a<sub>τ</sub>=0，而速度方向沿曲线变化，则a<sub>n</sub>=a≠0。	
"17. 点在平面Oxy内的运动方程<img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8b2669a9-ded2-438c-9e16-f41d1302604b.jpg"" width=""94""/>式中，t为时间。点的运动轨迹应为{{c1::（）}}。"	直线<br>圆<br>正弦曲线<br>椭圆	D	"消去参数t，点的运动参数方程可化为<img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1c8569af-230d-4e8e-a9c0-50c8e8694565.jpg"" width=""139""/>，故点的运动轨迹为椭圆。"	
18. 点做曲线运动，其运动方程为x＝5cos5t<sup>2</sup>、y＝5sin5t<sup>2</sup>，如以起始位置为基点计算弧长，则点沿轨迹的运动方程为{{c1::（）}}。	S＝25t<sup>2</sup><br>S＝25t<br>S＝50t<sup>2</sup><br>S＝50t	A	"根据运动方程可知该点作半径为5的变速率圆周运动。切向速度为<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/dc9d6f30-18dd-4620-9094-9fc52db4d0e2.png"" width=""404""/>若以起始位置为基点，点沿轨迹的运动方程为：<img height=""34"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/90943f4a-c926-4f34-8b8b-75baa37e5ba1.jpg"" width=""141""/>。"	
"19. 单摆由长l的摆杆与摆锤A组成，其运动规律φ=φ<sub>0</sub>sinωt，锤A在<img height=""32"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/07b0d696-24eb-48cb-a198-ceea3da36fb1.jpg"" width=""47""/>秒的速度、切向加速度与法向加速度分别为{{c1::（）}}。"	"<img height=""42"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8a7a1029-50cb-47d6-b4e9-74beb5f93570.png"" width=""304""/><br><img height=""38"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/aa7809ce-4517-4be3-8868-fd25037fdd7a.png"" width=""299""/><br><img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/9e2911d9-5425-4f35-acfb-d20bfc945986.png"" width=""302""/><br><img height=""41"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f5aac054-a9a6-421c-af61-4c9f38261181.png"" width=""287""/>"	C	"<img height=""78"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/236b036c-9431-4870-afd8-62b525088931.jpg"" width=""571""/>"	
"20. 如图4-2-9所示，圆轮上绕一细绳，绳端悬挂物块。物块的速度为v、加速度为a。圆轮与绳的直线段相切之点为P，该点速度与加速度的大小分别为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""198"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/80a6d9ac-3d7a-4d07-8642-dde83f801587.jpg"" width=""130""/></span><span style=""display:block;text-align:center;"">图4-2-9</span>"	v<sub>p</sub>=v，a<sub>p</sub>＞a<br>v<sub>p</sub>＞v，a<sub>p</sub>＜a<br>v<sub>p</sub>=v，a<sub>p</sub>＜a<br>v<sub>p</sub>＜v，a<sub>p</sub>＞a	A	"P点和物块在一条细绳上，速度大小相同，又P点的加速度<img height=""31"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c9fdcaf8-d80f-4de7-b5cc-6ab2544a6670.jpg"" width=""182""/>，其中，<img height=""25"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a2b46ca5-0d8d-4bf4-9d8d-5610694805a3.jpg"" width=""50""/>，故a<sub>p</sub>＞a。"	
"21. 如图4-2-10所示，刚性三角板ABD与机构的B、D点铰接，O<sub>1</sub>O<sub>2</sub>＝BD＝a，O<sub>1</sub>B＝O<sub>2</sub>D＝l，取a＝30cm，l＝20cm，AB＝15cm，已知O<sub>1</sub>B杆的运动规律φ＝2（1＋t）rad，则A点速度的大小和方向为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""291"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/340d0616-2e28-4e47-a382-7ae529e3aefd.jpg"" width=""333""/></span><span style=""display:block;text-align:center;"">图4-2-10</span>"	v＝40cm/s，v→⊥O<sub>1</sub>B，指向斜上<br>v＝40cm/s，v→⊥O<sub>1</sub>B，指向斜下<br>v＝40cm/s，v→⊥AB，指向朝左<br>v＝40cm/s，v→⊥AB，指向朝右	A	"根据题意，可得B点的角速度<img height=""36"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/580d9705-12d2-44f0-a2ab-98b1504f4017.png"" width=""116""/>则B点的速度为v<sub>B</sub>=ω<sub>B</sub>l=40cm/s，由于角度φ是变大的，所以B点的速度方向为垂直于O<sub>1</sub>B斜向上的。由于三角形ABD为平动刚体，点A的速度与点B的速度相同，因此，点A的速度为v<sub>A</sub>=40cm/s，方向垂直O<sub>1</sub>B，指向斜上。"	
"22. 如图4-2-11所示，在铅直面内的一块圆板上刻有三道直槽AO、BO、CO，三个质量相等的小球M<sub>1</sub>、M<sub>2</sub>、M<sub>3</sub>在重力作用下自静止开始分别沿各槽运动，不计摩擦，则{{c1::（）}}到达O点。<br/><span style=""display:block;text-align:center;""><img height=""207"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/2f85383c-ba6e-4948-b483-fc3303f8d7c0.jpg"" width=""200""/></span><span style=""display:block;text-align:center;"">图4-2-11</span>"	M<sub>1</sub>小球先<br>M<sub>2</sub>小球先<br>M<sub>3</sub>小球先<br>三球同时	D	"加速度a=gsinθ，位移s=2rsinθ，因此运动时间<img height=""39"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/22754607-86b1-4ca7-a9fe-d404c840e2d4.png"" width=""98""/>所以三个小球同时到达O点。"	
"23. 如图4-2-12所示，曲柄OA长40cm，以等角速度ω=0.5rad/s绕O轴逆时针转动。由于曲柄的A端推动水平板B，而使滑杆C沿铅直方向上升。当曲柄与水平线间的夹角θ=30°时，滑杆C的加速度为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""260"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/866a5221-b3ec-49b4-a762-5847ebf63840.jpg"" width=""192""/></span><span style=""display:block;text-align:center;"">图4-2-12</span>"	10cm/s<sup>2</sup>，方向向上<br>15cm/s<sup>2</sup>，方向向上<br>25cm/s<sup>2</sup>，方向向下<br>5cm/s<sup>2</sup>，方向向下	D	曲柄OA自由端A的法向加速度为a<sub>A</sub>r=rω<sup>2</sup>=10cm/s<sup>2</sup>（A→O），切向加速度为零。显然滑杆C的加速度即等于A点加速度的竖直向分量，故a<sub>C</sub>=a<sub>Ar</sub>sinθ=5cm/s<sup>2</sup>，方向向下。	
"24. 如图4-2-13所示，杆OA=l，绕定轴O以角速度ω转动，同时通过A端推动滑块B沿轴x运动，设运动的时间内杆与滑块不脱离，则滑块的速度v<sub>B</sub>的大小用杆的转角φ与角速度ω表示为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""198"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/47b36d44-f1a3-41c6-85fe-8a93c50a093d.jpg"" width=""232""/></span><span style=""display:block;text-align:center;"">图4-2-13</span>"	v<sub>B</sub>=lωsinφ<br>v<sub>B</sub>=lωcosφ<br>v<sub>B</sub>=lωcos<sup>2</sup>φ<br>v<sub>B</sub>=lωsin<sup>2</sup>φ	B	由题意知，A点的线速度为lω，方向为A点转动的切线方向，将其分解为水平方向的速度lωcosφ和竖直方向的速度lωsinφ；运动中杆与滑块不脱离，则滑块的速度v<sub>B</sub>等于A点的水平方向的速度lωcosφ。	
"25. 在图4-2-14所示机构中，曲柄OA以匀角速度ω<sub>0</sub>转动，且OA＝r，又AB＝AC＝<img height=""18"" id=""图片 1236"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a7c0b373-a4f0-4d0a-96f0-5ab6387f7067.jpg"" width=""18""/>。当曲柄OA与连杆AB位于同一铅垂线上时，OA⊥OC，此时连杆AB的角速度为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""288"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/c6ff1e37-4a18-46c4-aef5-b34b580a885a.jpg"" width=""266""/></span><span style=""display:block;text-align:center;"">图4-2-14</span>"	"0<br><img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/34cdd4f7-e232-420c-987d-5a813f8d4700.jpg"" width=""86""/><br><img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/23ad9bee-1948-4583-9a9c-4232dfe36bd8.jpg"" width=""83""/><br>ω<sub>0</sub>"	B	"当AB和AO位于同一前垂直线上时，vA垂直于AB、AO，即结点A在绕O转动的同时以B为瞬时圆心以AB为半径进行转动，线速度v<sub>A</sub>=ω<sub>0</sub>·AO=ωB·A<sub>B</sub>，又AB=5AO，得<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/eda3b807-163e-4bf4-a815-162998ecb240.jpg"" width=""58""/>，同时注意AB的角速度方向是顺时针方向（以B为瞬时转动中心）。"	
"26. 直角刚杆AO＝2m，BO＝3m，如图4-2-15所示。已知某瞬时A点的速度v<sub>A</sub>＝6m/s，而B点的加速度与BO成θ＝60°角。则该瞬时刚杆的角加速度α为{{c1::（）}}rad/s2。<br/><span style=""display:block;text-align:center;""><img height=""206"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/80182305-e760-4b5f-8380-f211f56bd8bd.jpg"" width=""295""/></span><span style=""display:block;text-align:center;"">图4-2-15</span>"	"3<br><img height=""19"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1d8f4962-53d0-47df-ba6b-37f01be8556a.png"" width=""24""/><br><img height=""19"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a3bf87c3-da46-482e-b5f5-1bd9dc4cb366.png"" width=""37""/><br><img height=""21"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/1e6f9918-78ea-4993-b7dc-e088566f48c4.png"" width=""35""/>"	D	"由题意可得，刚杆的角速度为：<img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/fa7649d4-af09-4df6-bd83-6fe13726eeae.png"" width=""118""/>则B点法向加速度为：<img height=""27"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/86538f03-b6ae-48ed-a764-0e6840025a42.png"" width=""139""/>又B点加速度a是<img height=""23"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f389e698-4477-4992-a868-b6c06bd98296.jpg"" width=""67""/>的合加速度，故有：<img height=""48"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/0bc4a6da-e698-4d68-9b30-90e5833c09d0.jpg"" width=""79""/>，则<img height=""27"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b2bfbea4-05ab-4905-ab9c-503c874ac893.jpg"" width=""196""/>，瞬时刚杆的角加速度为：<img height=""40"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/8bb46cc1-5e2e-4920-b6fc-209f5440199c.jpg"" width=""149""/>。"	
"27. 如图4-2-16所示，半径为R的半圆形凸轮以匀速u沿水平向右运动，带动从动杆AB沿铅直方向运动，则当φ＝30°时，A点相对于凸轮的速度为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""253"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/eb995e3d-207e-4359-bbe5-d34981590cae.jpg"" width=""281""/></span><span style=""display:block;text-align:center;"">图4-2-16</span>"	"<img height=""44"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a3dd36a6-2b96-4164-bcf3-764ff10d5732.jpg"" width=""27""/>A的切线方向，指左上<br>u，水平指右<br><img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/a3197380-9304-42d1-b95e-497a09eb9e69.jpg"" width=""22""/>，A的切线方向，指左上<br><img height=""35"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/05e7a9ec-a1c4-4931-8397-fba11437cccc.jpg"" width=""21""/>，A的切线方向，指左上"	D	"取杆AB的A点为动点，凸轮为动参考系。杆AB做平动，动点A的绝对运动是跟AB的直线运动，相对运动是以凸轮圆心O为圆心、半径为R的逆时针圆周运动。动点A相对凸轮水平向速度为v<sub>x</sub>=u（左），即沿圆周切向速度v的水平分量，其竖向分量v<sub>y</sub>即动点A的绝度运动速度。作v的分解图示可得，<img height=""46"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/bdca2ba8-631f-4d0a-8e05-71eb6891c291.png"" width=""192""/>"	
"28. 长L的直杆OA，以角速度ω绕O轴转动，杆的A端铰接一个半径为r的圆盘，圆盘相对于直杆以角速度ωr绕A轴转动，如图4-2-17所示。今以圆盘边缘上的一点M为动点，OA为动坐标，当AM垂直OA时，M点的牵连速度为{{c1::（）}}。<br/><span style=""display:block;text-align:center;""><img height=""295"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/6151bbf8-6cba-440d-8de3-1ccd2afb61a6.png"" width=""293""/></span><span style=""display:block;text-align:center;"">图4-2-17</span>"	v<sub>e</sub>=Lω，方向沿AM<br>v<sub>e</sub>=rω，方向垂直AM，指向左下方<br>v<sub>e</sub>=（L<sup>2</sup>+r<sup>2</sup>）<sup>1/2</sup>ω，方向垂直OM，指向右下方<br>v<sub>e</sub>=L（ω-ω<sub>r</sub>），方向沿AM	C	某点的牵连速度即为动系中与该点重合的那一点的速度。M点与系统转动中心O的距离为（L<sup>2</sup>+r<sup>2</sup>）<sup>1/2</sup>，因此M点的牵连速度为：ve=（L<sup>2</sup>+r<sup>2</sup>）<sup>1/2</sup>ω，方向由角速度方向可知为垂直于OM并指向右下方。	
"29. 小车沿水平方向向右作加速运动，其加速度a<sub>0</sub>=49.2cm/s<sup>2</sup>，在小车上有一轮绕O轴转动，转动规律为φ=t<sup>2</sup>（t以秒计，φ以弧度计）。当t=1s时，轮缘上点A的位置如图4-2-18所示。如轮的半径r＝20cm，则此时点A的绝对加速度aA为{{c1::（）}}cm/s<sup>2</sup>。<br/><span style=""display:block;text-align:center;""><img height=""211"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/843cdb06-ec94-437f-be69-657e34b6f410.jpg"" width=""257""/></span><span style=""display:block;text-align:center;"">图4-2-18</span>"	24.7<br>43.5<br>68.2<br>74.6	D	"当t=1s时，A点绕O点转动的角速度<img height=""37"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/80418cd7-b113-4b59-aa52-d33f2ac371b9.jpg"" width=""124""/>角加速度<img height=""43"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/6aa547ec-7ca5-4447-9290-a93a4a73ffd1.jpg"" width=""133""/>。<br/>于是A点相对于小车的加速度为：a<sub>n</sub>=rω<sup>2</sup>=80cm/s2，a<sub>τ</sub>=rα=40cm/s<sup>2</sup>。<br/>可得A点绝对加速度分量为：a<sub>V</sub>=a<sub>τ</sub>cos30°+ansin30°=74.6cm/s<sup>2</sup>，a<sub>H</sub>=a<sub>0</sub>+a<sub>τ</sub>sin30°-ancos30°=0。<br/>则可得点A的绝对加速度a<sub>A</sub>为：<img height=""27"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/b860c60a-57cf-4c3d-afd3-edde007cf44f.jpg"" width=""210""/>。"	
